Collection date,G,GH,GR,GRY,GV,L,O,S,V,sum
2020-02-18,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
2020-02-19,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
2020-02-20,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
2020-02-21,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
2020-02-22,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
2020-02-23,,,,,,,,,,0.0
2020-02-24,,,,,,,,,,0.0
2020-02-25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
2020-02-26,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
2020-02-27,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
2020-02-28,20.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.7142857142857143
2020-02-29,37.5,0.0,37.5,0.0,0.0,0.0,0.0,0.0,25.0,1.1428571428571428
2020-03-01,23.076923076923077,0.0,38.46153846153847,0.0,0.0,0.0,23.076923076923077,0.0,15.384615384615383,1.8571428571428572
2020-03-02,20.0,0.0,40.0,0.0,0.0,0.0,20.0,6.666666666666667,13.333333333333334,2.142857142857143
2020-03-03,11.76470588235294,0.0,41.1764705882353,0.0,0.0,5.88235294117647,17.647058823529413,11.76470588235294,11.76470588235294,2.4285714285714284
2020-03-04,16.666666666666664,0.0,37.50000000000001,0.0,0.0,4.166666666666666,20.833333333333336,12.5,8.333333333333332,3.4285714285714284
2020-03-05,19.354838709677416,0.0,38.70967741935483,0.0,0.0,3.225806451612903,19.354838709677416,12.903225806451612,6.451612903225806,4.428571428571429
2020-03-06,28.205128205128204,0.0,33.333333333333336,0.0,0.0,2.564102564102564,17.94871794871795,15.384615384615385,2.564102564102564,5.571428571428571
2020-03-07,25.641025641025646,0.0,35.8974358974359,0.0,0.0,2.564102564102564,17.94871794871795,17.94871794871795,0.0,5.571428571428571
2020-03-08,29.268292682926827,7.317073170731707,29.268292682926827,0.0,0.0,2.4390243902439024,9.75609756097561,21.951219512195124,0.0,5.857142857142857
2020-03-09,31.66666666666667,6.666666666666667,30.000000000000004,0.0,0.0,3.3333333333333335,13.333333333333334,13.333333333333334,1.6666666666666667,8.571428571428571
2020-03-10,28.57142857142857,11.904761904761905,27.38095238095238,0.0,0.0,7.142857142857142,11.904761904761905,11.904761904761905,1.1904761904761905,12.0
2020-03-11,31.313131313131315,11.111111111111112,24.242424242424242,0.0,0.0,6.0606060606060606,10.101010101010102,16.16161616161616,1.01010101010101,14.142857142857142
2020-03-12,30.701754385964914,12.280701754385966,22.80701754385965,0.0,0.0,6.140350877192983,8.771929824561404,17.54385964912281,1.7543859649122806,16.285714285714285
2020-03-13,29.71014492753623,12.318840579710143,24.637681159420286,0.0,0.0,5.0724637681159415,8.695652173913043,15.217391304347824,4.3478260869565215,19.714285714285715
2020-03-14,32.12121212121212,11.515151515151514,26.666666666666668,0.0,0.0,4.242424242424242,7.878787878787878,13.333333333333334,4.242424242424242,23.571428571428573
2020-03-15,33.5195530726257,10.05586592178771,28.49162011173184,0.0,0.0,4.4692737430167595,7.82122905027933,11.1731843575419,4.4692737430167595,25.571428571428573
2020-03-16,33.734939759036145,10.040160642570282,30.923694779116467,0.0,0.0,2.811244979919679,6.425702811244979,12.851405622489958,3.2128514056224895,35.57142857142857
2020-03-17,35.01683501683502,10.1010101010101,30.63973063973064,0.0,0.0,0.6734006734006733,5.387205387205387,15.488215488215488,2.6936026936026933,42.42857142857143
2020-03-18,32.12121212121212,11.212121212121211,33.93939393939394,0.0,0.0,0.9090909090909091,4.848484848484848,12.727272727272727,4.242424242424242,47.142857142857146
2020-03-19,31.182795698924732,12.634408602150538,35.75268817204301,0.0,0.0,0.5376344086021505,4.838709677419355,11.021505376344084,4.032258064516129,53.142857142857146
2020-03-20,29.67581047381546,14.214463840399002,38.65336658354115,0.0,0.0,0.7481296758104738,4.488778054862844,9.476309226932669,2.7431421446384037,57.285714285714285
2020-03-21,28.571428571428577,15.763546798029557,38.17733990147783,0.0,0.0,0.7389162561576355,4.1871921182266005,9.852216748768473,2.70935960591133,58.0
2020-03-22,27.07838479809976,16.389548693586697,39.66745843230404,0.0,0.0,0.47505938242280277,4.0380047505938235,9.738717339667458,2.6128266033254155,60.142857142857146
2020-03-23,22.9064039408867,17.980295566502463,45.320197044334975,0.0,0.0,0.7389162561576355,3.201970443349754,7.389162561576354,2.4630541871921183,58.0
2020-03-24,19.387755102040817,18.112244897959183,52.55102040816326,0.0,0.0,0.7653061224489796,3.061224489795918,3.571428571428571,2.5510204081632653,56.0
2020-03-25,18.472906403940886,20.689655172413794,52.70935960591133,0.0,0.0,0.49261083743842365,2.955665024630542,3.694581280788177,0.9852216748768473,58.0
2020-03-26,16.91919191919192,21.71717171717172,54.292929292929294,0.0,0.0,0.505050505050505,2.272727272727273,3.2828282828282833,1.01010101010101,56.57142857142857
2020-03-27,16.621983914209114,21.447721179624665,55.49597855227882,0.0,0.0,0.2680965147453083,1.6085790884718498,3.485254691689008,1.0723860589812333,53.285714285714285
2020-03-28,15.223097112860891,23.097112860892388,55.90551181102362,0.0,0.0,0.26246719160104987,1.574803149606299,2.6246719160104988,1.3123359580052494,54.42857142857143
2020-03-29,14.854111405835543,23.607427055702917,55.96816976127321,0.0,0.0,0.2652519893899204,1.8567639257294428,2.387267904509284,1.0610079575596816,53.857142857142854
2020-03-30,14.540816326530612,25.765306122448976,53.57142857142857,0.0,0.0,0.0,2.295918367346939,2.5510204081632653,1.2755102040816326,56.0
2020-03-31,16.953316953316953,24.815724815724817,51.59705159705159,0.0,0.0,0.2457002457002457,2.211302211302211,2.9484029484029484,1.2285012285012284,58.142857142857146
2020-04-01,17.741935483870968,23.27188940092166,51.61290322580645,0.0,0.0,0.6912442396313364,2.9953917050691246,2.0737327188940093,1.6129032258064515,62.0
2020-04-02,17.035398230088497,21.902654867256636,54.20353982300885,0.0,0.0,0.6637168141592921,2.8761061946902657,1.5486725663716814,1.7699115044247788,64.57142857142857
2020-04-03,16.041666666666668,21.458333333333332,55.625,0.0,0.0,0.625,2.9166666666666665,1.6666666666666667,1.6666666666666667,68.57142857142857
2020-04-04,15.899581589958158,20.920502092050206,56.90376569037656,0.0,0.0,0.6276150627615061,2.928870292887029,1.4644351464435146,1.2552301255230123,68.28571428571429
2020-04-05,17.355371900826448,20.247933884297524,56.6115702479339,0.0,0.0,0.6198347107438017,2.479338842975207,1.4462809917355373,1.2396694214876034,69.14285714285714
2020-04-06,17.46031746031746,17.687074829931973,59.863945578231295,0.0,0.0,0.6802721088435374,1.8140589569160999,1.3605442176870748,1.1337868480725624,63.0
2020-04-07,17.464114832535884,17.70334928229665,60.76555023923444,0.0,0.0,0.4784688995215311,1.674641148325359,0.7177033492822966,1.1961722488038278,59.714285714285715
2020-04-08,15.159574468085104,14.361702127659576,68.88297872340425,0.0,0.0,0.0,0.26595744680851063,0.5319148936170213,0.7978723404255319,53.714285714285715
2020-04-09,15.573770491803279,12.841530054644808,70.49180327868852,0.0,0.0,0.273224043715847,0.273224043715847,0.546448087431694,0.0,52.285714285714285
2020-04-10,16.358024691358025,13.271604938271606,69.44444444444446,0.0,0.0,0.30864197530864196,0.30864197530864196,0.30864197530864196,0.0,46.285714285714285
2020-04-11,16.666666666666664,12.264150943396226,70.12578616352201,0.0,0.0,0.31446540880503143,0.31446540880503143,0.31446540880503143,0.0,45.42857142857143
2020-04-12,15.333333333333336,12.000000000000002,71.66666666666669,0.0,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,42.857142857142854
2020-04-13,15.705128205128204,11.53846153846154,71.47435897435898,0.0,0.0,0.3205128205128205,0.641025641025641,0.3205128205128205,0.0,44.57142857142857
2020-04-14,11.598746081504704,11.285266457680253,75.54858934169279,0.0,0.0,0.3134796238244514,0.6269592476489028,0.6269592476489028,0.0,45.57142857142857
2020-04-15,13.677811550151977,12.462006079027354,72.3404255319149,0.0,0.0,0.303951367781155,0.60790273556231,0.60790273556231,0.0,47.0
2020-04-16,12.244897959183673,11.661807580174928,74.34402332361516,0.0,0.0,0.0,0.8746355685131195,0.5830903790087464,0.2915451895043732,49.0
2020-04-17,12.082262210796916,10.539845758354756,75.83547557840618,0.0,0.0,0.0,0.7712082262210797,0.5141388174807198,0.2570694087403599,55.57142857142857
2020-04-18,12.182741116751268,8.883248730964468,77.41116751269035,0.0,0.0,0.0,0.7614213197969543,0.5076142131979695,0.25380710659898476,56.285714285714285
2020-04-19,11.311053984575835,8.740359897172237,78.40616966580977,0.0,0.0,0.0,0.7712082262210797,0.5141388174807198,0.2570694087403599,55.57142857142857
2020-04-20,11.25,9.25,78.25,0.0,0.0,0.0,0.49999999999999994,0.24999999999999997,0.49999999999999994,57.142857142857146
2020-04-21,12.054794520547944,9.58904109589041,77.26027397260273,0.0,0.0,0.0,0.547945205479452,0.0,0.547945205479452,52.142857142857146
2020-04-22,10.796915167095115,10.539845758354756,77.63496143958871,0.0,0.0,0.0,0.5141388174807198,0.0,0.5141388174807198,55.57142857142857
2020-04-23,12.702702702702704,11.621621621621623,75.13513513513514,0.0,0.0,0.0,0.2702702702702703,0.0,0.2702702702702703,52.857142857142854
2020-04-24,11.475409836065573,12.568306010928962,75.68306010928961,0.0,0.0,0.0,0.0,0.0,0.273224043715847,52.285714285714285
2020-04-25,16.331658291457288,11.557788944723619,71.85929648241206,0.0,0.0,0.0,0.0,0.0,0.25125628140703515,56.857142857142854
2020-04-26,16.54501216545012,12.408759124087592,70.8029197080292,0.0,0.0,0.0,0.0,0.0,0.24330900243308998,58.714285714285715
2020-04-27,17.048346055979643,13.740458015267176,69.21119592875317,0.0,0.0,0.0,0.0,0.0,0.0,56.142857142857146
2020-04-28,16.82027649769585,15.207373271889402,67.74193548387096,0.0,0.0,0.0,0.0,0.0,0.2304147465437788,62.0
2020-04-29,18.387909319899247,15.617128463476071,65.74307304785893,0.0,0.0,0.0,0.0,0.0,0.2518891687657431,56.714285714285715
2020-04-30,20.185614849187935,16.241299303944317,63.10904872389791,0.0,0.0,0.0,0.23201856148491878,0.0,0.23201856148491878,61.57142857142857
2020-05-01,22.8287841191067,17.121588089330025,59.05707196029777,0.0,0.0,0.0,0.7444168734491315,0.0,0.24813895781637718,57.57142857142857
2020-05-02,20.161290322580644,19.892473118279568,58.87096774193547,0.0,0.0,0.0,0.8064516129032258,0.0,0.26881720430107525,53.142857142857146
2020-05-03,20.698254364089777,23.44139650872818,54.862842892768086,0.0,0.0,0.0,0.7481296758104738,0.0,0.24937655860349126,57.285714285714285
2020-05-04,22.272727272727273,25.22727272727273,51.5909090909091,0.0,0.0,0.0,0.6818181818181818,0.0,0.22727272727272727,62.857142857142854
2020-05-05,22.115384615384613,25.240384615384613,51.92307692307693,0.0,0.0,0.0,0.7211538461538461,0.0,0.0,59.42857142857143
2020-05-06,22.41813602015113,25.440806045340054,51.385390428211586,0.0,0.0,0.0,0.7556675062972292,0.0,0.0,56.714285714285715
2020-05-07,21.865889212827987,28.57142857142857,48.97959183673469,0.0,0.0,0.0,0.5830903790087464,0.0,0.0,49.0
2020-05-08,19.526627218934912,28.994082840236686,51.47928994082841,0.0,0.0,0.0,0.0,0.0,0.0,48.285714285714285
2020-05-09,16.51376146788991,30.27522935779816,52.90519877675841,0.0,0.0,0.0,0.3058103975535168,0.0,0.0,46.714285714285715
2020-05-10,14.47811447811448,27.609427609427605,57.57575757575757,0.0,0.0,0.0,0.33670033670033667,0.0,0.0,42.42857142857143
2020-05-11,11.29032258064516,25.806451612903224,62.5,0.0,0.0,0.0,0.4032258064516129,0.0,0.0,35.42857142857143
2020-05-12,11.895910780669142,25.27881040892193,62.45353159851301,0.0,0.0,0.0,0.3717472118959107,0.0,0.0,38.42857142857143
2020-05-13,11.347517730496454,25.531914893617024,62.76595744680851,0.0,0.0,0.0,0.3546099290780142,0.0,0.0,40.285714285714285
2020-05-14,8.96057347670251,25.448028673835125,65.23297491039428,0.0,0.0,0.0,0.35842293906810035,0.0,0.0,39.857142857142854
2020-05-15,9.96309963099631,25.461254612546124,64.20664206642066,0.0,0.0,0.0,0.36900369003690037,0.0,0.0,38.714285714285715
2020-05-16,11.494252873563218,26.436781609195403,62.06896551724138,0.0,0.0,0.0,0.0,0.0,0.0,37.285714285714285
2020-05-17,11.155378486055778,26.29482071713148,62.54980079681275,0.0,0.0,0.0,0.0,0.0,0.0,35.857142857142854
2020-05-18,9.31174089068826,27.125506072874494,62.75303643724697,0.0,0.0,0.0,0.4048582995951417,0.0,0.4048582995951417,35.285714285714285
2020-05-19,7.936507936507936,29.365079365079367,61.111111111111114,0.0,0.0,0.0,0.7936507936507936,0.0,0.7936507936507936,36.0
2020-05-20,7.755102040816326,33.87755102040816,56.734693877551024,0.0,0.0,0.0,0.8163265306122448,0.0,0.8163265306122448,35.0
2020-05-21,6.827309236947792,30.12048192771084,61.44578313253013,0.0,0.0,0.0,0.8032128514056224,0.0,0.8032128514056224,35.57142857142857
2020-05-22,6.827309236947792,30.923694779116467,60.642570281124506,0.0,0.0,0.0,0.8032128514056224,0.0,0.8032128514056224,35.57142857142857
2020-05-23,6.172839506172839,28.39506172839506,63.78600823045267,0.0,0.0,0.0,0.8230452674897119,0.0,0.8230452674897119,34.714285714285715
2020-05-24,6.3559322033898304,26.27118644067797,65.6779661016949,0.0,0.0,0.0,0.847457627118644,0.0,0.847457627118644,33.714285714285715
2020-05-25,6.787330316742081,24.43438914027149,67.8733031674208,0.0,0.0,0.0,0.4524886877828054,0.0,0.4524886877828054,31.571428571428573
2020-05-26,8.379888268156424,21.787709497206702,69.27374301675978,0.0,0.0,0.0,0.5586592178770949,0.0,0.0,25.571428571428573
2020-05-27,9.248554913294797,15.606936416184972,74.5664739884393,0.0,0.0,0.0,0.5780346820809248,0.0,0.0,24.714285714285715
2020-05-28,10.526315789473683,18.421052631578945,70.39473684210526,0.0,0.0,0.0,0.6578947368421052,0.0,0.0,21.714285714285715
2020-05-29,8.80503144654088,15.723270440251572,74.21383647798741,0.0,0.0,0.0,1.2578616352201257,0.0,0.0,22.714285714285715
2020-05-30,7.9754601226993875,15.337423312883436,74.84662576687117,0.0,0.0,0.0,1.2269938650306749,0.0,0.6134969325153374,23.285714285714285
2020-05-31,8.0,16.0,74.28571428571429,0.0,0.0,0.0,1.1428571428571428,0.0,0.5714285714285714,25.0
2020-06-01,9.090909090909092,15.151515151515152,73.23232323232324,0.0,0.0,0.0,2.02020202020202,0.0,0.505050505050505,28.285714285714285
2020-06-02,8.411214953271028,13.55140186915888,76.16822429906541,0.0,0.0,0.0,1.4018691588785044,0.0,0.46728971962616817,30.571428571428573
2020-06-03,5.88235294117647,12.669683257918551,79.63800904977376,0.0,0.0,0.0,1.3574660633484161,0.0,0.4524886877828054,31.571428571428573
2020-06-04,6.422018348623854,11.46788990825688,80.27522935779817,0.0,0.0,0.0,1.3761467889908257,0.0,0.45871559633027514,31.142857142857142
2020-06-05,6.829268292682928,9.75609756097561,81.95121951219512,0.0,0.0,0.0,0.975609756097561,0.0,0.4878048780487805,29.285714285714285
2020-06-06,7.653061224489796,9.693877551020408,81.63265306122449,0.0,0.0,0.0,1.0204081632653061,0.0,0.0,28.0
2020-06-07,7.82122905027933,9.497206703910614,81.56424581005585,0.0,0.0,0.0,1.1173184357541899,0.0,0.0,25.571428571428573
2020-06-08,7.333333333333333,10.666666666666668,81.33333333333333,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,21.428571428571427
2020-06-09,6.015037593984962,9.774436090225565,83.45864661654136,0.0,0.0,0.7518796992481203,0.0,0.0,0.0,19.0
2020-06-10,11.11111111111111,10.256410256410255,76.92307692307692,0.0,0.0,0.8547008547008547,0.8547008547008547,0.0,0.0,16.714285714285715
2020-06-11,9.75609756097561,10.56910569105691,78.04878048780488,0.0,0.0,0.8130081300813007,0.8130081300813007,0.0,0.0,17.571428571428573
2020-06-12,9.821428571428571,10.714285714285714,77.67857142857143,0.0,0.0,0.8928571428571428,0.8928571428571428,0.0,0.0,16.0
2020-06-13,8.771929824561404,11.403508771929825,78.0701754385965,0.0,0.0,0.8771929824561403,0.8771929824561403,0.0,0.0,16.285714285714285
2020-06-14,9.677419354838708,13.709677419354838,75.0,0.0,0.0,0.8064516129032258,0.8064516129032258,0.0,0.0,17.714285714285715
2020-06-15,8.208955223880597,11.194029850746269,79.85074626865672,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,19.142857142857142
2020-06-16,8.16326530612245,14.285714285714285,76.87074829931973,0.0,0.0,0.0,0.6802721088435374,0.0,0.0,21.0
2020-06-17,9.090909090909092,13.636363636363638,77.27272727272728,0.0,0.0,0.0,0.0,0.0,0.0,28.285714285714285
2020-06-18,9.216589861751153,15.207373271889402,75.57603686635944,0.0,0.0,0.0,0.0,0.0,0.0,31.0
2020-06-19,9.132420091324201,15.981735159817353,74.88584474885845,0.0,0.0,0.0,0.0,0.0,0.0,31.285714285714285
2020-06-20,9.375,16.071428571428573,74.55357142857143,0.0,0.0,0.0,0.0,0.0,0.0,32.0
2020-06-21,8.968609865470851,13.901345291479823,77.13004484304933,0.0,0.0,0.0,0.0,0.0,0.0,31.857142857142858
2020-06-22,11.312217194570136,14.93212669683258,73.30316742081448,0.0,0.0,0.0,0.0,0.4524886877828054,0.0,31.571428571428573
2020-06-23,11.483253588516746,14.832535885167463,73.20574162679426,0.0,0.0,0.0,0.0,0.4784688995215311,0.0,29.857142857142858
2020-06-24,10.588235294117649,15.294117647058824,73.52941176470588,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,24.285714285714285
2020-06-25,21.05263157894737,11.052631578947368,67.36842105263158,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,27.142857142857142
2020-06-26,21.367521367521366,10.256410256410255,67.94871794871796,0.0,0.0,0.0,0.0,0.42735042735042733,0.0,33.42857142857143
2020-06-27,21.518987341772153,9.704641350210972,67.9324894514768,0.0,0.0,0.0,0.42194092827004226,0.42194092827004226,0.0,33.857142857142854
2020-06-28,21.07438016528926,9.917355371900827,68.18181818181819,0.0,0.0,0.0,0.4132231404958678,0.4132231404958678,0.0,34.57142857142857
2020-06-29,19.34156378600823,9.465020576131687,70.37037037037037,0.0,0.0,0.0,0.8230452674897119,0.0,0.0,34.714285714285715
2020-06-30,20.784313725490193,7.450980392156863,70.19607843137254,0.0,0.0,0.0,1.5686274509803921,0.0,0.0,36.42857142857143
2020-07-01,19.615384615384613,6.538461538461537,71.53846153846153,0.0,0.0,0.0,2.3076923076923075,0.0,0.0,37.142857142857146
2020-07-02,10.116731517509727,6.225680933852139,79.76653696498055,0.0,0.0,0.0,3.8910505836575875,0.0,0.0,36.714285714285715
2020-07-03,8.870967741935482,5.64516129032258,81.4516129032258,0.0,0.0,0.0,4.032258064516129,0.0,0.0,35.42857142857143
2020-07-04,9.375,6.640625,80.078125,0.0,0.0,0.0,3.90625,0.0,0.0,36.57142857142857
2020-07-05,9.677419354838708,8.064516129032258,78.2258064516129,0.0,0.0,0.0,4.032258064516129,0.0,0.0,35.42857142857143
2020-07-06,8.870967741935482,7.661290322580645,79.83870967741935,0.0,0.0,0.0,3.6290322580645165,0.0,0.0,35.42857142857143
2020-07-07,8.260869565217392,10.869565217391305,77.82608695652175,0.0,0.0,0.0,3.0434782608695654,0.0,0.0,32.857142857142854
2020-07-08,9.26829268292683,11.707317073170731,76.58536585365854,0.0,0.0,0.0,2.4390243902439024,0.0,0.0,29.285714285714285
2020-07-09,12.280701754385966,15.204678362573102,71.92982456140352,0.0,0.0,0.0,0.5847953216374269,0.0,0.0,24.428571428571427
2020-07-10,11.842105263157896,16.447368421052634,71.05263157894737,0.0,0.0,0.0,0.6578947368421052,0.0,0.0,21.714285714285715
2020-07-11,9.929078014184398,19.148936170212767,70.92198581560284,0.0,0.0,0.0,0.0,0.0,0.0,20.142857142857142
2020-07-12,10.0,17.142857142857142,72.85714285714285,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2020-07-13,11.76470588235294,20.58823529411765,67.64705882352942,0.0,0.0,0.0,0.0,0.0,0.0,19.428571428571427
2020-07-14,10.44776119402985,20.149253731343283,69.40298507462687,0.0,0.0,0.0,0.0,0.0,0.0,19.142857142857142
2020-07-15,11.67883211678832,25.54744525547445,62.77372262773723,0.0,0.0,0.0,0.0,0.0,0.0,19.571428571428573
2020-07-16,17.006802721088437,23.12925170068027,59.863945578231295,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2020-07-17,17.449664429530205,26.174496644295303,56.3758389261745,0.0,0.0,0.0,0.0,0.0,0.0,21.285714285714285
2020-07-18,17.791411042944787,24.5398773006135,57.668711656441715,0.0,0.0,0.0,0.0,0.0,0.0,23.285714285714285
2020-07-19,17.901234567901238,25.308641975308642,56.79012345679012,0.0,0.0,0.0,0.0,0.0,0.0,23.142857142857142
2020-07-20,21.511627906976745,23.25581395348837,54.65116279069767,0.0,0.0,0.0,0.5813953488372092,0.0,0.0,24.571428571428573
2020-07-21,20.231213872832367,21.387283236994218,57.22543352601156,0.0,0.0,0.0,1.1560693641618496,0.0,0.0,24.714285714285715
2020-07-22,16.666666666666664,18.279569892473116,63.44086021505376,0.0,0.0,0.0,1.075268817204301,0.5376344086021505,0.0,26.571428571428573
2020-07-23,11.627906976744185,19.186046511627904,67.44186046511628,0.0,0.0,0.0,1.1627906976744184,0.5813953488372092,0.0,24.571428571428573
2020-07-24,12.34567901234568,18.51851851851852,67.28395061728395,0.0,0.0,0.0,1.2345679012345678,0.6172839506172839,0.0,23.142857142857142
2020-07-25,13.422818791946309,14.76510067114094,69.79865771812082,0.0,0.0,0.0,1.342281879194631,0.6711409395973155,0.0,21.285714285714285
2020-07-26,13.548387096774196,13.548387096774196,70.96774193548387,0.0,0.0,0.0,1.2903225806451613,0.6451612903225806,0.0,22.142857142857142
2020-07-27,7.28476821192053,14.56953642384106,76.15894039735099,0.0,0.0,0.0,1.324503311258278,0.662251655629139,0.0,21.571428571428573
2020-07-28,6.666666666666667,13.333333333333334,78.78787878787878,0.0,0.0,0.0,0.606060606060606,0.606060606060606,0.0,23.571428571428573
2020-07-29,7.9754601226993875,12.26993865030675,79.14110429447852,0.0,0.0,0.0,0.6134969325153374,0.0,0.0,23.285714285714285
2020-07-30,8.383233532934131,14.37125748502994,76.64670658682634,0.0,0.0,0.0,0.5988023952095808,0.0,0.0,23.857142857142858
2020-07-31,5.847953216374269,13.450292397660817,80.1169590643275,0.0,0.0,0.0,0.5847953216374269,0.0,0.0,24.428571428571427
2020-08-01,3.6269430051813467,15.025906735751295,79.27461139896373,0.0,0.0,0.0,2.0725388601036268,0.0,0.0,27.571428571428573
2020-08-02,2.6315789473684212,16.315789473684212,78.94736842105263,0.0,0.0,0.0,2.1052631578947367,0.0,0.0,27.142857142857142
2020-08-03,4.545454545454546,13.636363636363638,80.30303030303031,0.0,0.0,0.0,1.5151515151515151,0.0,0.0,28.285714285714285
2020-08-04,7.142857142857142,14.285714285714285,77.04081632653062,0.0,0.0,0.0,1.530612244897959,0.0,0.0,28.0
2020-08-05,9.67741935483871,15.591397849462366,73.11827956989247,0.0,0.0,0.0,1.6129032258064515,0.0,0.0,26.571428571428573
2020-08-06,11.052631578947368,15.789473684210526,71.57894736842105,0.0,0.0,0.0,1.5789473684210527,0.0,0.0,27.142857142857142
2020-08-07,13.131313131313133,14.646464646464649,70.70707070707071,0.0,0.0,0.0,1.5151515151515151,0.0,0.0,28.285714285714285
2020-08-08,16.091954022988507,16.091954022988507,67.816091954023,0.0,0.0,0.0,0.0,0.0,0.0,24.857142857142858
2020-08-09,16.11111111111111,14.444444444444443,69.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,25.714285714285715
2020-08-10,17.142857142857142,22.857142857142858,57.14285714285714,0.0,0.0,0.0,2.857142857142857,0.0,0.0,30.0
2020-08-11,16.7420814479638,23.52941176470588,57.01357466063348,0.0,0.0,0.0,2.7149321266968323,0.0,0.0,31.571428571428573
2020-08-12,15.677966101694915,20.76271186440678,60.593220338983045,0.0,0.0,0.0,2.9661016949152543,0.0,0.0,33.714285714285715
2020-08-13,14.107883817427384,20.33195020746888,62.655601659751035,0.0,0.0,0.0,2.904564315352697,0.0,0.0,34.42857142857143
2020-08-14,13.492063492063492,19.444444444444446,64.28571428571428,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,36.0
2020-08-15,13.8996138996139,18.146718146718147,65.25096525096525,0.0,0.0,0.0,2.7027027027027026,0.0,0.0,37.0
2020-08-16,14.516129032258066,19.354838709677416,63.30645161290322,0.0,0.0,0.0,2.82258064516129,0.0,0.0,35.42857142857143
2020-08-17,13.043478260869565,13.043478260869565,73.42995169082126,0.0,0.0,0.0,0.4830917874396135,0.0,0.0,29.571428571428573
2020-08-18,11.165048543689322,12.135922330097088,76.2135922330097,0.0,0.0,0.0,0.48543689320388345,0.0,0.0,29.428571428571427
2020-08-19,8.715596330275229,12.844036697247708,78.44036697247707,0.0,0.0,0.0,0.0,0.0,0.0,31.142857142857142
2020-08-20,12.719298245614036,10.526315789473683,75.87719298245614,0.0,0.0,0.0,0.8771929824561403,0.0,0.0,32.57142857142857
2020-08-21,10.97560975609756,12.19512195121951,73.57723577235772,0.0,0.0,0.0,3.2520325203252027,0.0,0.0,35.142857142857146
