Collection date,Alpha,Beta,Delta,Eta,Gamma,Iota,Kappa,Others,sum
2020-11-03,0.0,43.59756097560975,0.0,0.0,0.0,0.0,0.0,56.40243902439025,46.857142857142854
2020-11-04,0.0,45.857988165680474,0.0,0.0,0.0,0.0,0.0,54.142011834319526,48.285714285714285
2020-11-05,0.0,46.87500000000001,0.0,0.0,0.0,0.0,0.0,53.125,50.285714285714285
2020-11-06,0.0,47.397260273972606,0.0,0.0,0.0,0.0,0.0,52.602739726027394,52.142857142857146
2020-11-07,0.0,44.83695652173913,0.0,0.0,0.0,0.0,0.0,55.163043478260875,52.57142857142857
2020-11-08,0.0,45.78651685393258,0.0,0.0,0.0,0.0,0.0,54.21348314606742,50.857142857142854
2020-11-09,0.0,41.212121212121204,0.0,0.0,0.0,0.0,0.0,58.78787878787879,47.142857142857146
2020-11-10,0.0,41.580756013745706,0.0,0.0,0.0,0.0,0.0,58.4192439862543,41.57142857142857
2020-11-11,0.0,37.76978417266187,0.0,0.0,0.0,0.0,0.0,62.23021582733813,39.714285714285715
2020-11-12,0.0,41.88679245283019,0.0,0.0,0.0,0.0,0.0,58.11320754716982,37.857142857142854
2020-11-13,0.0,42.04545454545455,0.0,0.0,0.0,0.0,0.0,57.95454545454546,37.714285714285715
2020-11-14,0.0,40.229885057471265,0.0,0.0,0.0,0.0,0.0,59.77011494252873,37.285714285714285
2020-11-15,0.0,42.3076923076923,0.0,0.0,0.0,0.0,0.0,57.692307692307686,37.142857142857146
2020-11-16,0.0,43.02325581395349,0.0,0.0,0.0,0.0,0.0,56.97674418604651,36.857142857142854
2020-11-17,0.0,41.81818181818181,0.0,0.0,0.0,0.0,0.0,58.18181818181819,39.285714285714285
2020-11-18,0.0,45.06578947368421,0.0,0.0,0.0,0.0,0.0,54.93421052631579,43.42857142857143
2020-11-19,0.0,44.797687861271676,0.0,0.0,0.0,0.0,0.0,55.20231213872832,49.42857142857143
2020-11-20,0.0,48.43304843304843,0.0,0.0,0.0,0.0,0.0,51.566951566951566,50.142857142857146
2020-11-21,0.0,52.148997134670495,0.0,0.0,0.0,0.0,0.0,47.85100286532952,49.857142857142854
2020-11-22,0.0,54.38066465256798,0.0,0.0,0.0,0.0,0.0,45.61933534743203,47.285714285714285
2020-11-23,0.0,56.986301369863014,0.0,0.0,0.0,0.0,0.0,43.01369863013698,52.142857142857146
2020-11-24,0.0,61.64705882352941,0.0,0.0,0.0,0.0,0.0,38.35294117647059,60.714285714285715
2020-11-25,0.24330900243308998,61.55717761557178,0.0,0.0,0.0,0.0,0.0,38.19951338199513,58.714285714285715
2020-11-26,0.2762430939226519,60.22099447513812,0.0,0.0,0.0,0.0,0.0,39.50276243093923,51.714285714285715
2020-11-27,0.2994011976047904,56.58682634730538,0.0,0.0,0.0,0.0,0.0,43.11377245508982,47.714285714285715
2020-11-28,0.3048780487804878,54.57317073170732,0.0,0.0,0.0,0.0,0.0,45.1219512195122,46.857142857142854
2020-11-29,0.2985074626865672,54.32835820895523,0.0,0.0,0.0,0.0,0.0,45.37313432835822,47.857142857142854
2020-11-30,0.3424657534246575,57.87671232876712,0.0,0.0,0.0,0.0,0.0,41.78082191780821,41.714285714285715
2020-12-01,0.30864197530864196,53.39506172839506,0.0,0.0,0.0,0.0,0.0,46.2962962962963,46.285714285714285
2020-12-02,0.0,54.15282392026578,0.0,0.0,0.0,0.0,0.0,45.84717607973422,43.0
2020-12-03,0.0,53.25077399380805,0.0,0.0,0.0,0.0,0.0,46.749226006191954,46.142857142857146
2020-12-04,0.0,53.8235294117647,0.0,0.0,0.0,0.0,0.0,46.17647058823529,48.57142857142857
2020-12-05,0.0,53.46260387811634,0.0,0.0,0.0,0.0,0.0,46.53739612188366,51.57142857142857
2020-12-06,0.0,55.40897097625329,0.0,0.0,0.0,0.0,0.0,44.5910290237467,54.142857142857146
2020-12-07,0.0,57.01559020044543,0.22271714922048996,0.0,0.0,0.0,0.0,42.761692650334076,64.14285714285714
2020-12-08,0.0,56.68449197860962,0.267379679144385,0.0,0.0,0.0,0.0,43.04812834224599,53.42857142857143
2020-12-09,0.0,58.45070422535211,0.2347417840375587,0.0,0.0,0.0,0.0,41.31455399061033,60.857142857142854
2020-12-10,0.2242152466367713,60.53811659192825,0.2242152466367713,0.0,0.0,0.0,0.0,39.01345291479821,63.714285714285715
2020-12-11,0.20920502092050208,58.78661087866108,0.20920502092050208,0.20920502092050208,0.0,0.0,0.0,40.58577405857741,68.28571428571429
2020-12-12,0.2123142250530785,59.87261146496815,0.2123142250530785,0.2123142250530785,0.0,0.0,0.0,39.49044585987261,67.28571428571429
2020-12-13,0.2145922746781116,58.15450643776824,0.2145922746781116,0.2145922746781116,0.0,0.0,0.0,41.201716738197426,66.57142857142857
2020-12-14,0.4338394793926247,57.70065075921909,0.0,0.21691973969631234,0.0,0.0,0.0,41.648590021691966,65.85714285714286
2020-12-15,0.3968253968253968,62.698412698412696,0.0,0.1984126984126984,0.0,0.0,0.0,36.7063492063492,72.0
2020-12-16,0.43859649122807015,60.52631578947369,0.0,0.21929824561403508,0.0,0.0,0.0,38.81578947368421,65.14285714285714
2020-12-17,0.4149377593360995,59.95850622406639,0.0,0.20746887966804975,0.0,0.0,0.0,39.41908713692946,68.85714285714286
2020-12-18,0.40650406504065034,65.85365853658536,0.0,0.0,0.0,0.0,0.0,33.739837398373986,70.28571428571429
2020-12-19,0.4098360655737705,64.75409836065575,0.0,0.0,0.0,0.0,0.0,34.83606557377049,69.71428571428571
2020-12-20,0.4081632653061224,65.3061224489796,0.0,0.2040816326530612,0.0,0.0,0.0,34.08163265306123,70.0
2020-12-21,0.5535055350553505,65.86715867158671,0.0,0.18450184501845018,0.0,0.0,0.0,33.39483394833948,77.42857142857143
2020-12-22,0.5366726296958855,61.89624329159212,0.0,0.17889087656529515,0.0,0.0,0.0,37.38819320214669,79.85714285714286
2020-12-23,0.6493506493506493,63.31168831168831,0.0,0.3246753246753247,0.0,0.0,0.0,35.714285714285715,88.0
2020-12-24,0.4878048780487804,65.3658536585366,0.0,0.32520325203252026,0.0,0.0,0.0,33.82113821138211,87.85714285714286
2020-12-25,0.49099836333878877,58.26513911620294,0.0,0.3273322422258592,0.0,0.0,0.0,40.91653027823241,87.28571428571429
2020-12-26,0.4746835443037974,58.38607594936709,0.0,0.3164556962025316,0.0,0.0,0.0,40.82278481012658,90.28571428571429
2020-12-27,0.5891016200294551,56.25920471281296,0.0,0.29455081001472755,0.0,0.0,0.0,42.857142857142854,97.0
2020-12-28,0.7132667617689016,56.34807417974322,0.0,0.42796005706134094,0.0,0.0,0.0,42.51069900142653,100.14285714285714
2020-12-29,1.1612903225806452,58.4516129032258,0.0,1.032258064516129,0.0,0.0,0.0,39.35483870967742,110.71428571428571
2020-12-30,1.363073110285006,58.736059479553894,0.0,0.8674101610904584,0.0,0.0,0.0,39.03345724907063,115.28571428571429
2020-12-31,1.3801756587202008,57.214554579673774,0.0,0.8782936010037641,0.0,0.0,0.0,40.52697616060226,113.85714285714286
2021-01-01,5.827067669172933,46.804511278195484,4.417293233082707,2.2556390977443606,0.0,0.0,0.0,40.69548872180451,152.0
2021-01-02,6.014362657091562,46.94793536804308,4.21903052064632,2.5134649910233393,0.0,0.0,0.0,40.305206463195695,159.14285714285714
2021-01-03,6.168549087749783,45.178105994787146,4.083405734144223,2.867072111207646,0.0,0.0,0.0,41.70286707211121,164.42857142857142
2021-01-04,5.8121019108280265,48.40764331210192,3.74203821656051,2.627388535031847,0.0,0.0,0.0,39.410828025477706,179.42857142857142
2021-01-05,5.7587548638132295,49.72762645914397,3.6575875486381317,2.645914396887159,0.0,0.0,0.0,38.21011673151751,183.57142857142858
2021-01-06,7.247386759581882,46.7595818815331,3.2752613240418116,2.7177700348432055,0.0,0.0,0.0,40.0,205.0
2021-01-07,8.84441575209813,45.12588766946418,3.0342156229825696,3.4215622982569402,0.0,0.0,0.0,39.57391865719819,221.28571428571428
2021-01-08,8.43547224224946,51.04542177361211,0.0,3.821196827685652,0.0,0.0,0.0,36.69790915645277,198.14285714285714
2021-01-09,8.670931058990758,49.53802416488984,0.0,3.482587064676617,0.0,0.0,0.0,38.308457711442784,201.0
2021-01-10,9.6,51.56363636363637,0.0,3.3454545454545452,0.0,0.0,0.0,35.49090909090909,196.42857142857142
2021-01-11,11.363636363636363,47.87390029325513,0.0,3.5923753665689144,0.0,0.0,0.0,37.17008797653959,194.85714285714286
2021-01-12,12.228057014253563,45.08627156789198,0.0,3.3758439609902475,0.0,0.0,0.0,39.30982745686422,190.42857142857142
2021-01-13,12.053925455987311,45.67803330689929,0.0,4.599524187153054,0.0,0.0,0.0,37.66851704996036,180.14285714285714
2021-01-14,10.693400167084377,47.0342522974102,0.0,4.344193817878029,0.0,0.0,0.0835421888053467,37.84461152882205,171.0
2021-01-15,10.671256454388985,47.59036144578313,0.0,3.2702237521514634,0.0,0.0,0.08605851979345955,38.38209982788296,166.0
2021-01-16,10.88929219600726,49.72776769509983,0.0,3.53901996370236,0.0,0.0,0.09074410163339383,35.753176043557175,157.42857142857142
2021-01-17,9.971509971509972,49.85754985754986,0.0,3.5137701804368473,0.0,0.0,0.0949667616334283,36.5622032288699,150.42857142857142
2021-01-18,9.48905109489051,48.175182481751825,0.0,3.64963503649635,0.0,0.0,0.10427528675703858,38.581856100104275,137.0
2021-01-19,9.150326797385622,45.42483660130719,0.0,4.030501089324619,0.0,0.0,0.10893246187363834,41.28540305010894,131.14285714285714
2021-01-20,8.16831683168317,44.43069306930693,0.0,2.4752475247524752,0.0,0.0,0.12376237623762376,44.801980198019805,115.42857142857143
2021-01-21,6.942752740560292,48.59926918392205,0.0,1.5834348355663823,0.0,0.0,0.0,42.87454323995127,117.28571428571429
2021-01-22,4.48642266824085,51.59386068476978,0.0,1.7709563164108617,0.0,0.0,0.0,42.14876033057851,121.0
2021-01-23,3.903559127439724,49.7129735935706,0.0,1.951779563719862,0.0,0.0,0.0,44.4316877152698,124.42857142857143
2021-01-24,4.3763676148796495,50.984682713347915,0.0,1.7505470459518595,0.0,0.0,0.0,42.88840262582057,130.57142857142858
2021-01-25,3.0818278427205104,53.134962805526044,0.0,2.1253985122210417,0.0,0.0,0.0,41.65781083953242,134.42857142857142
2021-01-26,3.191489361702128,56.80851063829788,0.10638297872340426,2.4468085106382977,0.0,0.0,0.0,37.4468085106383,134.28571428571428
2021-01-27,3.6036036036036037,58.85885885885885,0.10010010010010009,3.303303303303303,0.0,0.0,0.0,34.13413413413413,142.71428571428572
2021-01-28,5.566801619433198,56.2753036437247,0.10121457489878542,3.9473684210526314,0.0,0.0,0.20242914979757085,33.906882591093115,141.14285714285714
2021-01-29,5.81140350877193,55.92105263157895,0.10964912280701754,3.947368421052632,0.0,0.0,0.21929824561403508,33.99122807017544,130.28571428571428
2021-01-30,6.084070796460177,57.63274336283186,0.11061946902654868,4.092920353982301,0.0,0.0,0.22123893805309736,31.85840707964602,129.14285714285714
2021-01-31,6.764374295377677,55.91882750845547,0.11273957158962795,4.960541149943631,0.0,0.0,0.2254791431792559,32.01803833145434,126.71428571428571
2021-02-01,7.179487179487181,55.58974358974359,0.10256410256410256,4.410256410256411,0.0,0.0,0.20512820512820512,32.51282051282051,139.28571428571428
2021-02-02,7.659574468085108,55.638297872340424,0.0,4.148936170212766,0.0,0.0,0.2127659574468085,32.340425531914896,134.28571428571428
2021-02-03,8.73015873015873,53.96825396825397,0.0,4.421768707482993,0.0,0.0,0.22675736961451248,32.6530612244898,126.0
2021-02-04,9.254807692307692,52.76442307692307,0.0,4.567307692307692,0.0,0.0,0.0,33.41346153846153,118.85714285714286
2021-02-05,10.034602076124568,51.67243367935409,0.0,4.61361014994233,0.0,0.0,0.0,33.679354094579004,123.85714285714286
2021-02-06,9.953161592505854,49.88290398126464,0.0,5.035128805620609,0.0,0.0,0.0,35.1288056206089,122.0
2021-02-07,9.013398294762483,50.54811205846528,0.0,4.6285018270401945,0.0,0.0,0.0,35.80998781973203,117.28571428571429
2021-02-08,10.852713178294573,47.90697674418605,0.0,6.3565891472868215,0.0,0.0,0.15503875968992248,34.72868217054263,92.14285714285714
2021-02-09,13.34355828220859,42.63803680981596,0.0,6.748466257668712,0.0,0.0,0.15337423312883436,37.11656441717792,93.14285714285714
2021-02-10,13.183279742765272,43.72990353697749,0.0,5.948553054662379,0.0,0.0,0.16077170418006428,36.977491961414785,88.85714285714286
2021-02-11,11.587301587301587,45.23809523809524,0.0,6.19047619047619,0.0,0.0,0.15873015873015872,36.82539682539683,90.0
2021-02-12,11.40215716486903,38.674884437596305,0.0,6.317411402157165,0.0,0.0,0.15408320493066258,43.451463790446844,92.71428571428571
2021-02-13,11.077389984825494,40.06069802731412,0.0,8.19423368740516,0.0,0.0,0.15174506828528073,40.51593323216996,94.14285714285714
2021-02-14,10.73529411764706,41.61764705882353,0.0,7.941176470588236,0.0,0.0,0.14705882352941177,39.55882352941177,97.14285714285714
2021-02-15,14.102564102564102,41.168091168091166,0.0,7.834757834757834,0.0,0.0,0.0,36.894586894586894,100.28571428571429
2021-02-16,11.301859799713878,44.20600858369099,0.0,8.869814020028613,0.0,0.0,0.0,35.622317596566525,99.85714285714286
2021-02-17,11.18421052631579,44.73684210526316,0.0,8.552631578947368,0.0,0.0,0.0,35.526315789473685,108.57142857142857
2021-02-18,11.866666666666667,45.733333333333334,0.0,8.133333333333333,0.0,0.0,0.0,34.266666666666666,107.14285714285714
2021-02-19,14.490674318507892,51.36298421807748,0.0,8.321377331420374,0.0,0.0,0.0,25.82496413199426,99.57142857142857
2021-02-20,15.007215007215008,52.52525252525253,0.0,6.349206349206349,0.0,0.0,0.0,26.118326118326117,99.0
2021-02-21,14.322916666666666,46.223958333333336,0.0,5.598958333333334,0.0,0.0,0.0,33.85416666666667,109.71428571428571
2021-02-22,11.59217877094972,46.927374301675975,0.0,5.4469273743016755,0.0,0.0,0.0,36.033519553072615,102.28571428571429
2021-02-23,12.316715542521994,47.360703812316714,0.0,3.9589442815249267,0.0,0.0,0.0,36.36363636363637,97.42857142857143
2021-02-24,14.125200642054574,47.03049759229534,0.0,3.5313001605136436,0.0,0.0,0.0,35.313001605136435,89.0
2021-02-25,15.187713310580206,44.368600682593865,0.0,3.9249146757679183,0.0,0.0,0.17064846416382254,36.3481228668942,83.71428571428571
2021-02-26,15.03623188405797,43.65942028985507,0.0,3.804347826086956,0.0,0.0,0.3623188405797101,37.13768115942029,78.85714285714286
2021-02-27,17.20841300191205,43.212237093690256,0.0,2.868068833652008,0.0,0.0,0.38240917782026773,36.328871892925434,74.71428571428571
2021-02-28,22.09302325581395,50.23255813953488,0.0,3.255813953488372,0.0,0.0,0.46511627906976744,23.95348837209302,61.42857142857143
2021-03-01,22.851562500000004,49.609375,0.0,3.125,0.0,0.0,0.390625,24.023437500000004,73.14285714285714
2021-03-02,26.056338028169012,47.88732394366197,0.0,5.105633802816902,0.0,0.0,0.35211267605633806,20.59859154929578,81.14285714285714
2021-03-03,24.52173913043478,47.47826086956522,0.0,5.913043478260869,0.0,0.0,0.34782608695652173,21.73913043478261,82.14285714285714
2021-03-04,24.581939799331103,47.9933110367893,0.0,5.518394648829431,0.0,0.0,0.16722408026755853,21.73913043478261,85.42857142857143
2021-03-05,24.262295081967213,49.18032786885246,0.0,6.229508196721312,0.0,0.0,0.0,20.32786885245902,87.14285714285714
2021-03-06,23.89937106918239,48.58490566037736,0.0,6.918238993710692,0.0,0.0,0.31446540880503143,20.283018867924525,90.85714285714286
2021-03-07,22.4887556221889,48.425787106446776,0.0,6.746626686656672,0.0,0.0,0.2998500749625187,22.038980509745127,95.28571428571429
2021-03-08,22.33009708737864,51.29449838187702,0.0,7.1197411003236235,0.0,0.0,0.32362459546925565,18.932038834951456,88.28571428571429
2021-03-09,21.925133689839576,52.04991087344028,0.17825311942959002,6.773618538324422,0.0,0.0,0.35650623885918004,18.71657754010695,80.14285714285714
2021-03-10,21.34831460674157,53.6115569823435,1.1235955056179776,5.93900481540931,0.0,0.0,0.32102728731942215,17.656500802568218,89.0
2021-03-11,19.161676646706585,57.18562874251497,1.347305389221557,6.287425149700598,0.0,0.0,0.2994011976047904,15.718562874251496,95.42857142857143
2021-03-12,16.19047619047619,54.82993197278911,1.4965986394557822,5.442176870748299,0.0,0.0,0.27210884353741494,21.768707482993197,105.0
2021-03-13,14.713896457765669,55.04087193460491,1.4986376021798364,5.449591280653951,0.0,0.0,0.0,23.297002724795636,104.85714285714286
2021-03-14,15.02086230876217,55.91098748261475,1.52990264255911,5.563282336578582,0.0,0.0,0.0,21.9749652294854,102.71428571428571
2021-03-15,15.67267683772538,52.704576976421635,3.0513176144244105,5.547850208044383,0.0,0.0,0.0,23.02357836338419,103.0
2021-03-16,13.917525773195877,54.768041237113394,2.8350515463917527,4.639175257731959,0.0,0.0,0.0,23.84020618556701,110.85714285714286
2021-03-17,15.768194070080863,53.63881401617251,2.1563342318059298,4.177897574123989,0.0,0.0,0.0,24.258760107816713,106.0
2021-03-18,17.045454545454543,51.13636363636363,1.9886363636363635,3.5511363636363638,0.0,0.14204545454545456,0.0,26.136363636363637,100.57142857142857
2021-03-19,19.902912621359224,54.20711974110032,2.103559870550162,3.7216828478964397,0.0,0.16181229773462782,0.0,19.902912621359224,88.28571428571429
2021-03-20,21.24183006535948,54.57516339869281,2.1241830065359477,3.104575163398693,0.0,0.326797385620915,0.0,18.627450980392155,87.42857142857143
2021-03-21,20.833333333333336,53.83333333333334,2.166666666666667,3.0000000000000004,0.0,0.33333333333333337,0.16666666666666669,19.666666666666668,85.71428571428571
2021-03-22,20.603907637655418,55.59502664298401,0.5328596802841917,2.4866785079928952,0.17761989342806392,0.35523978685612784,0.5328596802841917,19.715808170515096,80.42857142857143
2021-03-23,22.857142857142858,53.714285714285715,0.7619047619047619,2.0952380952380953,0.19047619047619047,0.38095238095238093,0.5714285714285714,19.428571428571427,75.0
2021-03-24,21.18126272912424,56.211812627291245,1.0183299389002036,2.0366598778004072,0.20366598778004072,0.40733197556008144,0.6109979633401221,18.32993890020367,70.14285714285714
2021-03-25,23.340471092077088,55.0321199143469,1.0706638115631693,2.355460385438972,0.21413276231263384,0.21413276231263384,0.6423982869379015,17.130620985010708,66.71428571428571
2021-03-26,21.888412017167383,55.5793991416309,1.502145922746781,2.3605150214592276,0.2145922746781116,0.2145922746781116,0.8583690987124464,17.38197424892704,66.57142857142857
2021-03-27,20.159680638722556,51.29740518962076,1.3972055888223553,1.996007984031936,0.19960079840319359,0.0,0.7984031936127743,24.151696606786427,71.57142857142857
2021-03-28,21.868787276341948,50.695825049701796,1.3916500994035785,2.783300198807157,0.19880715705765406,0.0,0.5964214711729621,22.465208747514907,71.85714285714286
2021-03-29,22.33201581027668,50.39525691699605,1.5810276679841897,3.1620553359683794,0.0,0.0,0.3952569169960474,22.134387351778653,72.28571428571429
2021-03-30,21.529175050301813,48.8933601609658,1.8108651911468814,4.0241448692152915,0.0,0.0,0.8048289738430583,22.93762575452716,71.0
2021-03-31,22.129436325678494,46.5553235908142,1.8789144050104387,4.801670146137787,0.0,0.0,0.8350730688935281,23.79958246346555,68.42857142857143
2021-04-01,21.841541755888652,45.182012847965744,2.355460385438972,5.56745182012848,0.0,0.0,0.8565310492505354,24.197002141327626,66.71428571428571
2021-04-02,22.398190045248867,43.438914027149316,2.0361990950226243,5.88235294117647,0.0,0.0,0.6787330316742081,25.565610859728505,63.142857142857146
2021-04-03,25.129533678756477,46.1139896373057,2.33160621761658,6.994818652849741,0.0,0.0,0.77720207253886,18.65284974093264,55.142857142857146
2021-04-04,22.16624685138539,44.33249370277078,2.770780856423174,6.801007556675064,0.0,0.0,0.7556675062972292,23.17380352644836,56.714285714285715
2021-04-05,22.46153846153846,42.15384615384615,2.769230769230769,7.076923076923077,0.0,0.0,0.6153846153846153,24.923076923076923,46.42857142857143
2021-04-06,25.925925925925924,41.75084175084175,2.02020202020202,6.0606060606060606,0.0,0.0,0.0,24.242424242424242,42.42857142857143
2021-04-07,24.324324324324326,44.5945945945946,2.7027027027027026,5.743243243243243,0.0,0.0,0.33783783783783783,22.2972972972973,42.285714285714285
2021-04-08,22.222222222222218,48.263888888888886,2.083333333333333,3.4722222222222223,0.0,0.34722222222222215,0.6944444444444443,22.916666666666664,41.142857142857146
2021-04-09,24.342105263157894,46.38157894736842,1.9736842105263157,3.289473684210526,0.0,0.3289473684210526,0.6578947368421052,23.026315789473685,43.42857142857143
2021-04-10,22.818791946308725,48.99328859060403,2.013422818791946,3.0201342281879198,0.0,0.33557046979865773,0.6711409395973155,22.14765100671141,42.57142857142857
2021-04-11,25.773195876288657,54.295532646048116,1.3745704467353952,2.0618556701030926,0.0,0.3436426116838488,0.6872852233676976,15.463917525773196,41.57142857142857
2021-04-12,25.368731563421832,54.57227138643067,1.1799410029498523,1.7699115044247788,0.0,0.29498525073746307,0.8849557522123894,15.929203539823009,48.42857142857143
2021-04-13,20.547945205479447,58.082191780821915,1.095890410958904,2.191780821917808,0.0,0.273972602739726,0.821917808219178,16.986301369863014,52.142857142857146
2021-04-14,20.96774193548387,58.06451612903225,0.5376344086021505,2.4193548387096775,0.0,0.26881720430107525,0.5376344086021505,17.204301075268816,53.142857142857146
2021-04-15,22.774869109947645,56.28272251308901,0.5235602094240838,2.6178010471204187,0.0,0.0,0.5235602094240838,17.277486910994767,54.57142857142857
2021-04-16,22.1606648199446,55.95567867036011,1.3850415512465375,3.0470914127423825,0.0,0.0,0.554016620498615,16.897506925207757,51.57142857142857
2021-04-17,22.163588390501317,53.29815303430079,1.3192612137203166,3.6939313984168867,0.0,0.0,0.5277044854881267,18.99736147757256,54.142857142857146
2021-04-18,20.380434782608695,52.989130434782616,1.9021739130434785,3.5326086956521743,0.0,0.0,0.8152173913043478,20.380434782608695,52.57142857142857
2021-04-19,20.53571428571429,52.38095238095239,2.083333333333333,4.166666666666666,0.0,0.0,0.5952380952380952,20.238095238095237,48.0
2021-04-20,23.71794871794872,47.756410256410255,4.807692307692308,4.166666666666667,0.0,0.0,0.9615384615384616,18.589743589743595,44.57142857142857
2021-04-21,22.895622895622893,47.811447811447806,5.05050505050505,3.7037037037037033,0.0,0.0,1.01010101010101,19.52861952861953,42.42857142857143
2021-04-22,16.718266253869967,47.368421052631575,5.263157894736841,3.0959752321981426,0.0,0.0,0.9287925696594427,26.625386996904027,46.142857142857146
2021-04-23,14.243323442136496,53.70919881305638,3.857566765578635,2.0771513353115725,0.0,0.0,1.1869436201780414,24.92581602373887,48.142857142857146
2021-04-24,15.501519756838904,56.23100303951367,4.25531914893617,0.911854103343465,0.0,0.0,1.21580547112462,21.88449848024316,47.0
2021-04-25,14.939024390243905,58.231707317073166,3.9634146341463414,0.9146341463414633,0.0,0.0,0.9146341463414633,21.03658536585366,46.857142857142854
2021-04-26,14.763231197771587,59.88857938718664,3.8997214484679668,0.5571030640668524,0.0,0.0,1.1142061281337048,19.77715877437326,51.285714285714285
2021-04-27,12.777777777777777,62.22222222222222,1.9444444444444444,1.9444444444444444,0.0,0.0,0.8333333333333334,20.27777777777778,51.42857142857143
2021-04-28,12.793733681462141,57.96344647519582,4.699738903394256,1.8276762402088773,0.0,0.0,0.7832898172323759,21.932114882506525,54.714285714285715
2021-04-29,13.793103448275861,58.04597701149425,7.183908045977011,3.1609195402298846,0.0,0.0,1.7241379310344827,16.091954022988507,49.714285714285715
2021-04-30,14.697406340057636,54.75504322766571,8.069164265129682,4.034582132564841,0.0,0.0,1.4409221902017293,17.002881844380404,49.57142857142857
2021-05-01,12.290502793296088,52.793296089385464,10.893854748603351,4.189944134078212,0.0,0.0,1.3966480446927374,18.435754189944134,51.142857142857146
2021-05-02,11.779448621553886,44.611528822055135,9.774436090225564,4.260651629072681,0.0,0.0,1.5037593984962405,28.07017543859649,57.0
2021-05-03,10.173697270471465,44.665012406947895,12.40694789081886,4.218362282878411,0.0,0.0,1.240694789081886,27.29528535980149,57.57142857142857
2021-05-04,10.975609756097562,44.63414634146341,13.414634146341465,2.682926829268293,0.0,0.0,1.2195121951219512,27.073170731707318,58.57142857142857
2021-05-05,10.344827586206897,46.79802955665024,13.30049261083744,3.4482758620689653,0.0,0.0,1.2315270935960592,24.876847290640395,58.0
2021-05-06,11.11111111111111,49.27536231884058,12.560386473429952,2.4154589371980677,0.0,0.0,0.24154589371980675,24.396135265700483,59.142857142857146
2021-05-07,10.071942446043165,48.92086330935252,11.990407673860911,2.158273381294964,0.0,0.0,0.4796163069544364,26.378896882494,59.57142857142857
2021-05-08,10.952380952380953,50.23809523809524,10.0,2.142857142857143,0.0,0.0,0.47619047619047616,26.190476190476193,60.0
2021-05-09,13.670886075949367,57.215189873417714,10.886075949367088,1.7721518987341773,0.0,0.0,0.2531645569620253,16.202531645569618,56.42857142857143
2021-05-10,15.762273901808785,54.52196382428941,9.043927648578812,2.0671834625323,0.0,0.0,0.2583979328165375,18.34625322997416,55.285714285714285
2021-05-11,14.540816326530612,55.61224489795919,8.16326530612245,2.295918367346939,0.0,0.0,0.25510204081632654,19.132653061224488,56.0
2021-05-12,14.14141414141414,55.80808080808082,6.565656565656567,3.2828282828282833,0.0,0.0,0.2525252525252525,19.94949494949495,56.57142857142857
2021-05-13,13.917525773195877,56.18556701030928,5.927835051546391,3.608247422680412,0.0,0.0,0.25773195876288657,20.103092783505154,55.42857142857143
2021-05-14,13.874345549738221,55.75916230366492,6.282722513089005,3.926701570680628,0.0,0.0,0.0,20.15706806282723,54.57142857142857
2021-05-15,14.035087719298245,54.970760233918135,6.140350877192983,4.093567251461989,0.0,0.0,0.0,20.760233918128655,48.857142857142854
2021-05-16,12.17948717948718,54.166666666666664,6.08974358974359,4.487179487179487,0.0,0.0,0.0,23.07692307692308,44.57142857142857
2021-05-17,9.883720930232556,54.94186046511628,7.848837209302325,4.3604651162790695,0.0,0.0,0.2906976744186046,22.674418604651162,49.142857142857146
2021-05-18,11.728395061728396,52.77777777777778,9.25925925925926,4.320987654320987,0.0,0.0,0.30864197530864196,21.60493827160494,46.285714285714285
2021-05-19,12.418300653594772,54.90196078431372,10.45751633986928,1.9607843137254901,0.0,0.0,0.326797385620915,19.934640522875817,43.714285714285715
2021-05-20,11.11111111111111,55.23809523809524,12.063492063492063,1.5873015873015872,0.0,0.0,0.31746031746031744,19.682539682539684,45.0
2021-05-21,12.1875,57.1875,11.875,0.9375,0.0,0.0,0.3125,17.5,45.714285714285715
2021-05-22,12.149532710280374,58.8785046728972,11.838006230529597,0.9345794392523363,0.0,0.0,0.3115264797507788,15.887850467289722,45.857142857142854
2021-05-23,11.585365853658539,58.536585365853654,12.804878048780488,0.9146341463414633,0.0,0.0,0.3048780487804878,15.853658536585366,46.857142857142854
2021-05-24,11.513157894736842,57.23684210526315,15.789473684210526,0.3289473684210526,0.0,0.0,0.0,15.131578947368421,43.42857142857143
2021-05-25,8.794788273615636,57.98045602605863,16.61237785016287,0.6514657980456027,0.0,0.0,0.0,15.960912052117266,43.857142857142854
2021-05-26,9.491525423728813,51.52542372881356,18.983050847457626,2.0338983050847457,0.0,0.0,0.0,17.966101694915253,42.142857142857146
2021-05-27,8.740359897172237,41.131105398457585,35.47557840616967,1.5424164524421593,0.0,0.0,0.0,13.110539845758353,55.57142857142857
2021-05-28,7.179487179487179,41.79487179487179,38.205128205128204,1.282051282051282,0.0,0.0,0.0,11.538461538461538,55.714285714285715
2021-05-29,7.107843137254903,41.42156862745098,38.72549019607843,1.2254901960784315,0.0,0.0,0.0,11.519607843137255,58.285714285714285
2021-05-30,7.194244604316546,41.726618705035975,39.08872901678657,1.6786570743405276,0.0,0.0,0.0,10.311750599520385,59.57142857142857
2021-05-31,6.7114093959731544,43.84787472035794,39.59731543624161,1.5659955257270695,0.0,0.0,0.0,8.277404921700224,63.857142857142854
